uniquecode,Cruise,Year,Month,Ship_Code,St_Line,St_Station,Sml_PVolC3
404 NM 76.7 80,200404,2004,4,NM,76.7,80,62
404 NM 76.7 90,200404,2004,4,NM,76.7,90,98
404 NM 80 100,200404,2004,4,NM,80,100,23
404 NM 80 51,200404,2004,4,NM,80,51,94
404 NM 80 55,200404,2004,4,NM,80,55,78
404 NM 80 60,200404,2004,4,NM,80,60,123
404 NM 80 70,200404,2004,4,NM,80,70,119
404 NM 80 80,200404,2004,4,NM,80,80,116
404 NM 80 90,200404,2004,4,NM,80,90,70
404 NM 81.8 46.9,200404,2004,4,NM,81.8,46.9,58
404 NM 83.3 100,200404,2004,4,NM,83.3,100,21
404 NM 83.3 110,200404,2004,4,NM,83.3,110,21
404 NM 83.3 40.6,200404,2004,4,NM,83.3,40.6,119
404 NM 83.3 42,200404,2004,4,NM,83.3,42,66
404 NM 83.3 51,200404,2004,4,NM,83.3,51,47
404 NM 83.3 55,200404,2004,4,NM,83.3,55,113
404 NM 83.3 60,200404,2004,4,NM,83.3,60,128
404 NM 83.3 70,200404,2004,4,NM,83.3,70,30
404 NM 86.7 100,200404,2004,4,NM,86.7,100,14
404 NM 86.7 110,200404,2004,4,NM,86.7,110,42
404 NM 86.7 33,200404,2004,4,NM,86.7,33,26
404 NM 86.7 35,200404,2004,4,NM,86.7,35,38
404 NM 86.7 40,200404,2004,4,NM,86.7,40,43
404 NM 86.7 45,200404,2004,4,NM,86.7,45,70
404 NM 86.7 50,200404,2004,4,NM,86.7,50,51
404 NM 86.7 55,200404,2004,4,NM,86.7,55,80
404 NM 86.7 60,200404,2004,4,NM,86.7,60,166
404 NM 90 100,200404,2004,4,NM,90,100,27
404 NM 90 110,200404,2004,4,NM,90,110,16
404 NM 90 120,200404,2004,4,NM,90,120,20
404 NM 90 28,200404,2004,4,NM,90,28,32
404 NM 90 30,200404,2004,4,NM,90,30,52
404 NM 90 35,200404,2004,4,NM,90,35,49
404 NM 90 37,200404,2004,4,NM,90,37,60
404 NM 90 45,200404,2004,4,NM,90,45,83
404 NM 90 53,200404,2004,4,NM,90,53,92
404 NM 90 60,200404,2004,4,NM,90,60,192
404 NM 90 70,200404,2004,4,NM,90,70,44
404 NM 90 80,200404,2004,4,NM,90,80,50
404 NM 90 90,200404,2004,4,NM,90,90,26
404 NM 93.3 100,200404,2004,4,NM,93.3,100,40
404 NM 93.3 110,200404,2004,4,NM,93.3,110,27
404 NM 93.3 120,200404,2004,4,NM,93.3,120,19
404 NM 93.3 26.7,200404,2004,4,NM,93.3,26.7,20
404 NM 93.3 28,200404,2004,4,NM,93.3,28,46
404 NM 93.3 30,200404,2004,4,NM,93.3,30,35
404 NM 93.3 35,200404,2004,4,NM,93.3,35,41
404 NM 93.3 40,200404,2004,4,NM,93.3,40,65
404 NM 93.3 45,200404,2004,4,NM,93.3,45,90
404 NM 93.3 50,200404,2004,4,NM,93.3,50,37
404 NM 93.3 55,200404,2004,4,NM,93.3,55,71
404 NM 93.3 60,200404,2004,4,NM,93.3,60,135
404 NM 93.3 70,200404,2004,4,NM,93.3,70,55
404 NM 93.3 80,200404,2004,4,NM,93.3,80,40
404 NM 93.3 90,200404,2004,4,NM,93.3,90,32
504 NM 76.7 100,200504,2005,4,NM,76.7,100,84
504 NM 76.7 49,200504,2005,4,NM,76.7,49,90
504 NM 76.7 51,200504,2005,4,NM,76.7,51,187
504 NM 76.7 55,200504,2005,4,NM,76.7,55,156
504 NM 76.7 60,200504,2005,4,NM,76.7,60,169
504 NM 76.7 70,200504,2005,4,NM,76.7,70,56
504 NM 76.7 80,200504,2005,4,NM,76.7,80,65
504 NM 76.7 90,200504,2005,4,NM,76.7,90,74
504 NM 80 100,200504,2005,4,NM,80,100,65
504 NM 80 50.5,200504,2005,4,NM,80,50.5,211
504 NM 80 51,200504,2005,4,NM,80,51,210
504 NM 80 55,200504,2005,4,NM,80,55,86
504 NM 80 60,200504,2005,4,NM,80,60,51
504 NM 80 70,200504,2005,4,NM,80,70,59
504 NM 80 80,200504,2005,4,NM,80,80,83
504 NM 80 90,200504,2005,4,NM,80,90,21
504 NM 81.7 43.5,200504,2005,4,NM,81.7,43.5,88
504 NM 81.8 46.9,200504,2005,4,NM,81.8,46.9,146
504 NM 83.3 100,200504,2005,4,NM,83.3,100,25
504 NM 83.3 110,200504,2005,4,NM,83.3,110,50
504 NM 83.3 39.4,200504,2005,4,NM,83.3,39.4,24
504 NM 83.3 40.6,200504,2005,4,NM,83.3,40.6,51
504 NM 83.3 42,200504,2005,4,NM,83.3,42,261
504 NM 83.3 51,200504,2005,4,NM,83.3,51,39
504 NM 83.3 55,200504,2005,4,NM,83.3,55,66
504 NM 83.3 60,200504,2005,4,NM,83.3,60,144
504 NM 83.3 70,200504,2005,4,NM,83.3,70,83
504 NM 83.3 80,200504,2005,4,NM,83.3,80,110
504 NM 83.3 90,200504,2005,4,NM,83.3,90,54
504 NM 85.4 35.8,200504,2005,4,NM,85.4,35.8,1003
504 NM 86.7 100,200504,2005,4,NM,86.7,100,96
504 NM 86.7 110,200504,2005,4,NM,86.7,110,30
504 NM 86.7 33,200504,2005,4,NM,86.7,33,747
504 NM 86.7 35,200504,2005,4,NM,86.7,35,312
504 NM 86.7 40,200504,2005,4,NM,86.7,40,248
504 NM 86.7 45,200504,2005,4,NM,86.7,45,76
504 NM 86.7 50,200504,2005,4,NM,86.7,50,46
504 NM 86.7 55,200504,2005,4,NM,86.7,55,60
504 NM 86.7 60,200504,2005,4,NM,86.7,60,34
504 NM 86.7 70,200504,2005,4,NM,86.7,70,54
504 NM 86.7 80,200504,2005,4,NM,86.7,80,39
504 NM 86.7 90,200504,2005,4,NM,86.7,90,30
504 NM 86.8 32.5,200504,2005,4,NM,86.8,32.5,134
504 NM 88.5 30.1,200504,2005,4,NM,88.5,30.1,39
504 NM 90 100,200504,2005,4,NM,90,100,20
504 NM 90 110,200504,2005,4,NM,90,110,97
504 NM 90 120,200504,2005,4,NM,90,120,6
504 NM 90 27.7,200504,2005,4,NM,90,27.7,113
504 NM 90 28,200504,2005,4,NM,90,28,185
504 NM 90 30,200504,2005,4,NM,90,30,145
504 NM 90 35,200504,2005,4,NM,90,35,166
504 NM 90 37,200504,2005,4,NM,90,37,177
504 NM 90 45,200504,2005,4,NM,90,45,109
504 NM 90 53,200504,2005,4,NM,90,53,36
504 NM 90 60,200504,2005,4,NM,90,60,19
504 NM 90 70,200504,2005,4,NM,90,70,27
504 NM 90 80,200504,2005,4,NM,90,80,30
504 NM 90 90,200504,2005,4,NM,90,90,20
504 NM 91.7 26.4,200504,2005,4,NM,91.7,26.4,63
504 NM 93.3 100,200504,2005,4,NM,93.3,100,17
504 NM 93.3 110,200504,2005,4,NM,93.3,110,6
504 NM 93.3 120,200504,2005,4,NM,93.3,120,6
504 NM 93.3 26.7,200504,2005,4,NM,93.3,26.7,154
504 NM 93.3 28,200504,2005,4,NM,93.3,28,198
504 NM 93.3 30,200504,2005,4,NM,93.3,30,294
504 NM 93.3 35,200504,2005,4,NM,93.3,35,99
504 NM 93.3 40,200504,2005,4,NM,93.3,40,55
504 NM 93.3 45,200504,2005,4,NM,93.3,45,224
504 NM 93.3 50,200504,2005,4,NM,93.3,50,61
504 NM 93.3 55,200504,2005,4,NM,93.3,55,58
504 NM 93.3 60,200504,2005,4,NM,93.3,60,61
504 NM 93.3 70,200504,2005,4,NM,93.3,70,45
504 NM 93.3 80,200504,2005,4,NM,93.3,80,38
504 NM 93.3 90,200504,2005,4,NM,93.3,90,26
504 NM 93.4 26.4,200504,2005,4,NM,93.4,26.4,63
604 NM 76.7 100,200604,2006,4,NM,76.7,100,21
604 NM 76.7 49,200604,2006,4,NM,76.7,49,33
604 NM 76.7 51,200604,2006,4,NM,76.7,51,120
604 NM 76.7 55,200604,2006,4,NM,76.7,55,34
604 NM 76.7 60,200604,2006,4,NM,76.7,60,53
604 NM 76.7 70,200604,2006,4,NM,76.7,70,33
604 NM 76.7 80,200604,2006,4,NM,76.7,80,27
604 NM 76.7 90,200604,2006,4,NM,76.7,90,14
604 NM 80 100,200604,2006,4,NM,80,100,20
604 NM 80 50.5,200604,2006,4,NM,80,50.5,90
604 NM 80 51,200604,2006,4,NM,80,51,77
604 NM 80 55,200604,2006,4,NM,80,55,305
604 NM 80 60,200604,2006,4,NM,80,60,76
604 NM 80 70,200604,2006,4,NM,80,70,33
604 NM 80 80,200604,2006,4,NM,80,80,10
604 NM 80 90,200604,2006,4,NM,80,90,26
604 NM 81.7 43.5,200604,2006,4,NM,81.7,43.5,119
604 NM 81.8 46.9,200604,2006,4,NM,81.8,46.9,218
604 NM 83.3 100,200604,2006,4,NM,83.3,100,17
604 NM 83.3 110,200604,2006,4,NM,83.3,110,27
604 NM 83.3 39.4,200604,2006,4,NM,83.3,39.4,199
604 NM 83.3 40.6,200604,2006,4,NM,83.3,40.6,144
604 NM 83.3 42,200604,2006,4,NM,83.3,42,148
604 NM 83.3 51,200604,2006,4,NM,83.3,51,43
604 NM 83.3 55,200604,2006,4,NM,83.3,55,50
604 NM 83.3 60,200604,2006,4,NM,83.3,60,38
604 NM 83.3 70,200604,2006,4,NM,83.3,70,36
604 NM 83.3 80,200604,2006,4,NM,83.3,80,88
604 NM 83.3 90,200604,2006,4,NM,83.3,90,25
604 NM 85.4 35.8,200604,2006,4,NM,85.4,35.8,252
604 NM 86.7 100,200604,2006,4,NM,86.7,100,32
604 NM 86.7 110,200604,2006,4,NM,86.7,110,37
604 NM 86.7 33,200604,2006,4,NM,86.7,33,644
604 NM 86.7 35,200604,2006,4,NM,86.7,35,130
604 NM 86.7 40,200604,2006,4,NM,86.7,40,77
604 NM 86.7 45,200604,2006,4,NM,86.7,45,158
604 NM 86.7 50,200604,2006,4,NM,86.7,50,34
604 NM 86.7 55,200604,2006,4,NM,86.7,55,27
604 NM 86.7 60,200604,2006,4,NM,86.7,60,39
604 NM 86.7 70,200604,2006,4,NM,86.7,70,49
604 NM 86.7 80,200604,2006,4,NM,86.7,80,51
604 NM 86.7 90,200604,2006,4,NM,86.7,90,43
604 NM 86.8 32.5,200604,2006,4,NM,86.8,32.5,617
604 NM 88.5 30.1,200604,2006,4,NM,88.5,30.1,212
604 NM 90 100,200604,2006,4,NM,90,100,50
604 NM 90 110,200604,2006,4,NM,90,110,12
604 NM 90 27.7,200604,2006,4,NM,90,27.7,333
604 NM 90 28,200604,2006,4,NM,90,28,149
604 NM 90 30,200604,2006,4,NM,90,30,145
604 NM 90 35,200604,2006,4,NM,90,35,157
604 NM 90 37,200604,2006,4,NM,90,37,91
604 NM 90 45,200604,2006,4,NM,90,45,94
604 NM 90 53,200604,2006,4,NM,90,53,57
604 NM 90 60,200604,2006,4,NM,90,60,57
604 NM 90 70,200604,2006,4,NM,90,70,24
604 NM 90 80,200604,2006,4,NM,90,80,39
604 NM 90 90,200604,2006,4,NM,90,90,44
604 NM 91.7 26.4,200604,2006,4,NM,91.7,26.4,109
604 NM 93.3 100,200604,2006,4,NM,93.3,100,17
604 NM 93.3 110,200604,2006,4,NM,93.3,110,32
604 NM 93.3 26.7,200604,2006,4,NM,93.3,26.7,151
604 NM 93.3 28,200604,2006,4,NM,93.3,28,166
604 NM 93.3 30,200604,2006,4,NM,93.3,30,56
604 NM 93.3 35,200604,2006,4,NM,93.3,35,106
604 NM 93.3 40,200604,2006,4,NM,93.3,40,48
604 NM 93.3 45,200604,2006,4,NM,93.3,45,38
604 NM 93.3 50,200604,2006,4,NM,93.3,50,70
604 NM 93.3 55,200604,2006,4,NM,93.3,55,127
604 NM 93.3 60,200604,2006,4,NM,93.3,60,73
604 NM 93.3 70,200604,2006,4,NM,93.3,70,58
604 NM 93.3 80,200604,2006,4,NM,93.3,80,21
604 NM 93.3 90,200604,2006,4,NM,93.3,90,34
604 NM 93.4 26.4,200604,2006,4,NM,93.4,26.4,124
704 JD 76.7 100,200704,2007,4,JD,76.7,100,4
704 JD 76.7 49,200704,2007,4,JD,76.7,49,24
704 JD 76.7 51,200704,2007,4,JD,76.7,51,78
704 JD 76.7 55,200704,2007,4,JD,76.7,55,140
704 JD 76.7 60,200704,2007,4,JD,76.7,60,45
704 JD 76.7 70,200704,2007,4,JD,76.7,70,26
704 JD 76.7 80,200704,2007,4,JD,76.7,80,15
704 JD 80 100,200704,2007,4,JD,80,100,51
704 JD 80 51,200704,2007,4,JD,80,51,42
704 JD 80 55,200704,2007,4,JD,80,55,86
704 JD 80 60,200704,2007,4,JD,80,60,136
704 JD 80 70,200704,2007,4,JD,80,70,42
704 JD 80 80,200704,2007,4,JD,80,80,30
704 JD 80 90,200704,2007,4,JD,80,90,40
704 JD 81.8 46.9,200704,2007,4,JD,81.8,46.9,59
704 JD 83.3 100,200704,2007,4,JD,83.3,100,26
704 JD 83.3 110,200704,2007,4,JD,83.3,110,17
704 JD 83.3 70,200704,2007,4,JD,83.3,70,40
704 JD 83.3 90,200704,2007,4,JD,83.3,90,42
704 JD 86.7 100,200704,2007,4,JD,86.7,100,19
704 JD 86.7 110,200704,2007,4,JD,86.7,110,24
704 JD 86.7 33,200704,2007,4,JD,86.7,33,105
704 JD 86.7 35,200704,2007,4,JD,86.7,35,41
704 JD 86.7 40,200704,2007,4,JD,86.7,40,26
704 JD 86.7 45,200704,2007,4,JD,86.7,45,58
704 JD 86.7 50,200704,2007,4,JD,86.7,50,71
704 JD 86.7 55,200704,2007,4,JD,86.7,55,89
704 JD 86.7 70,200704,2007,4,JD,86.7,70,40
704 JD 86.7 80,200704,2007,4,JD,86.7,80,51
704 JD 86.7 90,200704,2007,4,JD,86.7,90,72
704 JD 86.8 32.5,200704,2007,4,JD,86.8,32.5,105
704 JD 88.5 30.1,200704,2007,4,JD,88.5,30.1,240
704 JD 90 100,200704,2007,4,JD,90,100,47
704 JD 90 110,200704,2007,4,JD,90,110,37
704 JD 90 120,200704,2007,4,JD,90,120,33
704 JD 90 27.7,200704,2007,4,JD,90,27.7,123
704 JD 90 28,200704,2007,4,JD,90,28,259
704 JD 90 30,200704,2007,4,JD,90,30,138
704 JD 90 35,200704,2007,4,JD,90,35,40
704 JD 90 37,200704,2007,4,JD,90,37,41
704 JD 90 45,200704,2007,4,JD,90,45,118
704 JD 90 53,200704,2007,4,JD,90,53,180
704 JD 90 60,200704,2007,4,JD,90,60,84
704 JD 90 70,200704,2007,4,JD,90,70,24
704 JD 90 80,200704,2007,4,JD,90,80,96
704 JD 90 90,200704,2007,4,JD,90,90,106
704 JD 91.7 26.4,200704,2007,4,JD,91.7,26.4,106
704 JD 93.3 100,200704,2007,4,JD,93.3,100,30
704 JD 93.3 110,200704,2007,4,JD,93.3,110,22
704 JD 93.3 120,200704,2007,4,JD,93.3,120,32
704 JD 93.3 28,200704,2007,4,JD,93.3,28,59
704 JD 93.3 30,200704,2007,4,JD,93.3,30,40
704 JD 93.3 35,200704,2007,4,JD,93.3,35,24
704 JD 93.3 40,200704,2007,4,JD,93.3,40,39
704 JD 93.3 45,200704,2007,4,JD,93.3,45,161
704 JD 93.3 50,200704,2007,4,JD,93.3,50,132
704 JD 93.3 55,200704,2007,4,JD,93.3,55,30
704 JD 93.3 60,200704,2007,4,JD,93.3,60,69
704 JD 93.3 70,200704,2007,4,JD,93.3,70,30
704 JD 93.3 80,200704,2007,4,JD,93.3,80,55
704 JD 93.3 90,200704,2007,4,JD,93.3,90,98
804 JD 76.7 100,200804,2008,4,JD,76.7,100,12
804 JD 76.7 49,200804,2008,4,JD,76.7,49,71
804 JD 76.7 51,200804,2008,4,JD,76.7,51,39
804 JD 76.7 55,200804,2008,4,JD,76.7,55,69
804 JD 76.7 60,200804,2008,4,JD,76.7,60,231
804 JD 76.7 70,200804,2008,4,JD,76.7,70,37
804 JD 76.7 80,200804,2008,4,JD,76.7,80,50
804 JD 76.7 90,200804,2008,4,JD,76.7,90,60
804 JD 80 51,200804,2008,4,JD,80,51,1190
804 JD 81.8 46.9,200804,2008,4,JD,81.8,46.9,170
804 JD 83.3 100,200804,2008,4,JD,83.3,100,64
804 JD 83.3 110,200804,2008,4,JD,83.3,110,47
804 JD 83.3 40.6,200804,2008,4,JD,83.3,40.6,225
804 JD 83.3 42,200804,2008,4,JD,83.3,42,215
804 JD 83.3 51,200804,2008,4,JD,83.3,51,83
804 JD 83.3 70,200804,2008,4,JD,83.3,70,126
804 JD 83.3 80,200804,2008,4,JD,83.3,80,46
804 JD 83.3 90,200804,2008,4,JD,83.3,90,44
804 JD 86.7 100,200804,2008,4,JD,86.7,100,69
804 JD 86.7 110,200804,2008,4,JD,86.7,110,46
804 JD 86.7 33,200804,2008,4,JD,86.7,33,169
804 JD 86.7 35,200804,2008,4,JD,86.7,35,232
804 JD 86.7 40,200804,2008,4,JD,86.7,40,46
804 JD 86.7 45,200804,2008,4,JD,86.7,45,68
804 JD 86.7 50,200804,2008,4,JD,86.7,50,566
804 JD 86.7 55,200804,2008,4,JD,86.7,55,101
804 JD 86.7 60,200804,2008,4,JD,86.7,60,157
804 JD 86.7 70,200804,2008,4,JD,86.7,70,54
804 JD 86.7 80,200804,2008,4,JD,86.7,80,45
804 JD 86.7 90,200804,2008,4,JD,86.7,90,106
804 JD 90 100,200804,2008,4,JD,90,100,78
804 JD 90 110,200804,2008,4,JD,90,110,45
804 JD 90 120,200804,2008,4,JD,90,120,46
804 JD 90 28,200804,2008,4,JD,90,28,198
804 JD 90 30,200804,2008,4,JD,90,30,138
804 JD 90 35,200804,2008,4,JD,90,35,72
804 JD 90 37,200804,2008,4,JD,90,37,68
804 JD 90 53,200804,2008,4,JD,90,53,100
804 JD 90 60,200804,2008,4,JD,90,60,39
804 JD 90 70,200804,2008,4,JD,90,70,46
804 JD 90 80,200804,2008,4,JD,90,80,91
804 JD 90 90,200804,2008,4,JD,90,90,43
804 JD 91.7 26.4,200804,2008,4,JD,91.7,26.4,90
804 JD 93.3 120,200804,2008,4,JD,93.3,120,27
804 JD 93.3 26.7,200804,2008,4,JD,93.3,26.7,121
804 JD 93.3 28,200804,2008,4,JD,93.3,28,68
804 JD 93.3 30,200804,2008,4,JD,93.3,30,44
804 JD 93.3 35,200804,2008,4,JD,93.3,35,29
804 JD 93.3 40,200804,2008,4,JD,93.3,40,51
804 JD 93.3 45,200804,2008,4,JD,93.3,45,70
804 JD 93.3 50,200804,2008,4,JD,93.3,50,70
804 JD 93.3 55,200804,2008,4,JD,93.3,55,22
804 JD 93.3 60,200804,2008,4,JD,93.3,60,18
804 JD 93.3 90,200804,2008,4,JD,93.3,90,19
804 JD 93.4 26.4,200804,2008,4,JD,93.4,26.4,89
903 JD 76.7 100,200903,2009,3,JD,76.7,100,44
903 JD 76.7 70,200903,2009,3,JD,76.7,70,105
903 JD 76.7 80,200903,2009,3,JD,76.7,80,40
903 JD 76.7 90,200903,2009,3,JD,76.7,90,34
903 JD 80 100,200903,2009,3,JD,80,100,37
903 JD 80 50.5,200903,2009,3,JD,80,50.5,178
903 JD 80 51,200903,2009,3,JD,80,51,181
903 JD 80 55,200903,2009,3,JD,80,55,88
903 JD 80 60,200903,2009,3,JD,80,60,109
903 JD 80 70,200903,2009,3,JD,80,70,14
903 JD 80 80,200903,2009,3,JD,80,80,28
903 JD 80 90,200903,2009,3,JD,80,90,37
903 JD 81.7 43.5,200903,2009,3,JD,81.7,43.5,99
903 JD 81.8 46.9,200903,2009,3,JD,81.8,46.9,147
903 JD 83.3 100,200903,2009,3,JD,83.3,100,14
903 JD 83.3 110,200903,2009,3,JD,83.3,110,57
903 JD 83.3 39.4,200903,2009,3,JD,83.3,39.4,503
903 JD 83.3 40.6,200903,2009,3,JD,83.3,40.6,303
903 JD 83.3 42,200903,2009,3,JD,83.3,42,144
903 JD 83.3 51,200903,2009,3,JD,83.3,51,129
903 JD 83.3 55,200903,2009,3,JD,83.3,55,83
903 JD 83.3 60,200903,2009,3,JD,83.3,60,49
903 JD 83.3 70,200903,2009,3,JD,83.3,70,19
903 JD 83.3 80,200903,2009,3,JD,83.3,80,32
903 JD 83.3 90,200903,2009,3,JD,83.3,90,35
903 JD 85.4 35.8,200903,2009,3,JD,85.4,35.8,88
903 JD 86.7 100,200903,2009,3,JD,86.7,100,19
903 JD 86.7 110,200903,2009,3,JD,86.7,110,63
903 JD 86.7 33,200903,2009,3,JD,86.7,33,61
903 JD 86.7 35,200903,2009,3,JD,86.7,35,329
903 JD 86.7 40,200903,2009,3,JD,86.7,40,62
903 JD 86.7 45,200903,2009,3,JD,86.7,45,72
903 JD 86.7 50,200903,2009,3,JD,86.7,50,1170
903 JD 86.7 55,200903,2009,3,JD,86.7,55,22
903 JD 86.7 60,200903,2009,3,JD,86.7,60,19
903 JD 86.7 70,200903,2009,3,JD,86.7,70,45
903 JD 86.7 80,200903,2009,3,JD,86.7,80,37
903 JD 86.7 90,200903,2009,3,JD,86.7,90,24
903 JD 86.8 32.5,200903,2009,3,JD,86.8,32.5,139
903 JD 90 100,200903,2009,3,JD,90,100,53
903 JD 90 110,200903,2009,3,JD,90,110,21
903 JD 90 120,200903,2009,3,JD,90,120,28
903 JD 90 27.7,200903,2009,3,JD,90,27.7,112
903 JD 90 28,200903,2009,3,JD,90,28,91
903 JD 90 30,200903,2009,3,JD,90,30,60
903 JD 90 35,200903,2009,3,JD,90,35,42
903 JD 90 37,200903,2009,3,JD,90,37,34
903 JD 90 45,200903,2009,3,JD,90,45,76
903 JD 90 53,200903,2009,3,JD,90,53,41
903 JD 90 60,200903,2009,3,JD,90,60,60
903 JD 90 70,200903,2009,3,JD,90,70,29
903 JD 90 80,200903,2009,3,JD,90,80,29
903 JD 90 90,200903,2009,3,JD,90,90,28
903 JD 91.7 26.4,200903,2009,3,JD,91.7,26.4,97
903 JD 93.3 100,200903,2009,3,JD,93.3,100,23
903 JD 93.3 110,200903,2009,3,JD,93.3,110,18
903 JD 93.3 120,200903,2009,3,JD,93.3,120,25
903 JD 93.3 26.7,200903,2009,3,JD,93.3,26.7,43
903 JD 93.3 28,200903,2009,3,JD,93.3,28,56
903 JD 93.3 30,200903,2009,3,JD,93.3,30,89
903 JD 93.3 35,200903,2009,3,JD,93.3,35,37
903 JD 93.3 40,200903,2009,3,JD,93.3,40,214
903 JD 93.3 45,200903,2009,3,JD,93.3,45,180
903 JD 93.3 50,200903,2009,3,JD,93.3,50,57
903 JD 93.3 55,200903,2009,3,JD,93.3,55,38
903 JD 93.3 60,200903,2009,3,JD,93.3,60,40
903 JD 93.3 70,200903,2009,3,JD,93.3,70,22
903 JD 93.3 80,200903,2009,3,JD,93.3,80,55
903 JD 93.3 90,200903,2009,3,JD,93.3,90,31
903 JD 93.4 26.4,200903,2009,3,JD,93.4,26.4,46
1004 MF 76.7 49,201004,2010,4,MF,76.7,49,339
1004 MF 76.7 51,201004,2010,4,MF,76.7,51,116
1004 MF 76.7 55,201004,2010,4,MF,76.7,55,128
1004 MF 76.7 60,201004,2010,4,MF,76.7,60,156
1004 MF 76.7 70,201004,2010,4,MF,76.7,70,93
1004 MF 76.7 80,201004,2010,4,MF,76.7,80,123
1004 MF 76.7 90,201004,2010,4,MF,76.7,90,25
1004 MF 78.3 51,201004,2010,4,MF,78.3,51,587
1004 MF 78.3 55,201004,2010,4,MF,78.3,55,108
1004 MF 78.3 60,201004,2010,4,MF,78.3,60,98
1004 MF 78.3 70,201004,2010,4,MF,78.3,70,59
1004 MF 78.3 80,201004,2010,4,MF,78.3,80,33
1004 MF 78.3 90,201004,2010,4,MF,78.3,90,43
1004 MF 80 55,201004,2010,4,MF,80,55,161
1004 MF 80 60,201004,2010,4,MF,80,60,125
1004 MF 80 70,201004,2010,4,MF,80,70,50
1004 MF 80 80,201004,2010,4,MF,80,80,30
1004 MF 80 90,201004,2010,4,MF,80,90,35
1004 MF 81.7 45,201004,2010,4,MF,81.7,45,419
1004 MF 81.7 50,201004,2010,4,MF,81.7,50,175
1004 MF 81.7 55,201004,2010,4,MF,81.7,55,137
1004 MF 81.7 60,201004,2010,4,MF,81.7,60,310
1004 MF 81.7 70,201004,2010,4,MF,81.7,70,22
1004 MF 81.7 80,201004,2010,4,MF,81.7,80,28
1004 MF 81.7 90,201004,2010,4,MF,81.7,90,28
1004 MF 81.8 46.9,201004,2010,4,MF,81.8,46.9,182
1004 MF 83.3 100,201004,2010,4,MF,83.3,100,15
1004 MF 83.3 110,201004,2010,4,MF,83.3,110,16
1004 MF 83.3 40.6,201004,2010,4,MF,83.3,40.6,141
1004 MF 83.3 42,201004,2010,4,MF,83.3,42,710
1004 MF 83.3 51,201004,2010,4,MF,83.3,51,244
1004 MF 83.3 55,201004,2010,4,MF,83.3,55,179
1004 MF 83.3 60,201004,2010,4,MF,83.3,60,87
1004 MF 83.3 70,201004,2010,4,MF,83.3,70,73
1004 MF 83.3 80,201004,2010,4,MF,83.3,80,34
1004 MF 83.3 90,201004,2010,4,MF,83.3,90,16
1004 MF 85 40,201004,2010,4,MF,85,40,246
1004 MF 85 45,201004,2010,4,MF,85,45,298
1004 MF 85 50,201004,2010,4,MF,85,50,244
1004 MF 85 55,201004,2010,4,MF,85,55,170
1004 MF 85 60,201004,2010,4,MF,85,60,57
1004 MF 85 70,201004,2010,4,MF,85,70,13
1004 MF 85 80,201004,2010,4,MF,85,80,18
1004 MF 86.7 100,201004,2010,4,MF,86.7,100,18
1004 MF 86.7 110,201004,2010,4,MF,86.7,110,33
1004 MF 86.7 33,201004,2010,4,MF,86.7,33,181
1004 MF 86.7 35,201004,2010,4,MF,86.7,35,115
1004 MF 86.7 40,201004,2010,4,MF,86.7,40,178
1004 MF 86.7 45,201004,2010,4,MF,86.7,45,173
1004 MF 86.7 50,201004,2010,4,MF,86.7,50,169
1004 MF 86.7 55,201004,2010,4,MF,86.7,55,114
1004 MF 86.7 60,201004,2010,4,MF,86.7,60,314
1004 MF 86.7 70,201004,2010,4,MF,86.7,70,36
1004 MF 86.7 80,201004,2010,4,MF,86.7,80,20
1004 MF 86.7 90,201004,2010,4,MF,86.7,90,20
1004 MF 86.8 32.5,201004,2010,4,MF,86.8,32.5,50
1004 MF 88.3 33,201004,2010,4,MF,88.3,33,83
1004 MF 88.3 40,201004,2010,4,MF,88.3,40,210
1004 MF 88.3 45,201004,2010,4,MF,88.3,45,237
1004 MF 88.3 50,201004,2010,4,MF,88.3,50,87
1004 MF 88.3 55,201004,2010,4,MF,88.3,55,112
1004 MF 88.3 60,201004,2010,4,MF,88.3,60,45
1004 MF 88.3 70,201004,2010,4,MF,88.3,70,86
1004 MF 88.3 80,201004,2010,4,MF,88.3,80,31
1004 MF 88.5 30.1,201004,2010,4,MF,88.5,30.1,54
1004 MF 90 100,201004,2010,4,MF,90,100,80
1004 MF 90 110,201004,2010,4,MF,90,110,40
1004 MF 90 120,201004,2010,4,MF,90,120,97
1004 MF 90 28,201004,2010,4,MF,90,28,120
1004 MF 90 30,201004,2010,4,MF,90,30,262
1004 MF 90 35,201004,2010,4,MF,90,35,198
1004 MF 90 37,201004,2010,4,MF,90,37,294
1004 MF 90 45,201004,2010,4,MF,90,45,155
1004 MF 90 53,201004,2010,4,MF,90,53,69
1004 MF 90 60,201004,2010,4,MF,90,60,135
1004 MF 90 70,201004,2010,4,MF,90,70,39.5
1004 MF 90 80,201004,2010,4,MF,90,80,34
1004 MF 90 90,201004,2010,4,MF,90,90,63
1004 MF 91.7 26.4,201004,2010,4,MF,91.7,26.4,73
1004 MF 91.7 30,201004,2010,4,MF,91.7,30,164
1004 MF 91.7 35,201004,2010,4,MF,91.7,35,168
1004 MF 91.7 40,201004,2010,4,MF,91.7,40,290
1004 MF 91.7 45,201004,2010,4,MF,91.7,45,303
1004 MF 91.7 50,201004,2010,4,MF,91.7,50,113
1004 MF 91.7 55,201004,2010,4,MF,91.7,55,118
